id;name;Aadress;X;y
12979;Võimlemisklubi Piruett Võimlemiskool;Harju maakond, Tallinna linn, Kesklinna linnaosa, Pärnu mnt 41;542267.0727;6588157.922
13331;Võnnu Keskkool;Tartu maakond, Võnnu vald, Võnnu alevik, Tartu tn 34;678966;6464341
13332;Võnnu Lasteaed Värvuke;Tartu maakond, Võnnu vald, Võnnu alevik, Tööstuse tee 2;678847.9219;6464408.101
13426;Võru I Põhikool;Võru maakond, Võru linn, Seminari tn 1a;677820;6415879
13429;Võru Järve Kool;Võru maakond, Võru linn, Liiva tn 12b;678081;6415333
13433;Võru Kesklinna Kool;Võru maakond, Võru linn, Vabaduse tn 12;677914;6415500
13438;Võru Kreutzwaldi Gümnaasium;Võru maakond, Võru linn, Kooli tn 7;678615;6415723
13430;Võru Lasteaed Okasroosike;Võru maakond, Võru linn, Jüri tn 40a;678263.0308;6415248.945
13432;Võru Lasteaed Punamütsike;Võru maakond, Võru linn, Vilja tn 10;678552.9938;6415844.925
13439;Võru Lasteaed Päkapikk;Võru maakond, Võru linn, Vabaduse tn 15a;677985.9771;6415446.06
13431;Võru Lasteaed Sõleke;Võru maakond, Võru linn, Olevi tn 29;678876.0576;6414721.98
13428;Võru Täiskasvanute Gümnaasium;Võru maakond, Võru linn, Jüri tn 42;678308;6415257
12063;Võsu Kool;Lääne-Viru maakond, Vihula vald, Võsu alevik, Kooli tn 1;611467;6606174
12084;Väike-Maarja Gümnaasium;Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, Pikk tn 1;628733;6556425
12076;Väike-Maarja Lasteaed;Lääne-Viru maakond, Väike-Maarja vald, Väike-Maarja alevik, Lõuna tn 10;629105.0337;6556323.062
13460;Väimela Lasteaed;Võru maakond, Võru vald, Väimela alevik, Järve tee 2;678778.5758;6420446.764
12381;Vändra Gümnaasium;Pärnu maakond, Vändra alevi vald, Vändra alev, Kooli tn 13;560385;6501172
12433;Vändra Lasteaed;Pärnu maakond, Vändra alevi vald, Vändra alev, Spordi tn 13;559972.0282;6502102.96
13490;Värska Gümnaasium;Põlva maakond, Värska vald, Värska alevik, Pikk tn 13;715231;6429548
13491;Värska Lasteaed;Põlva maakond, Värska vald, Värska alevik, Lasteaia tn 2;715188.2965;6429907.303
13158;Vääna Mõisakool;Harju maakond, Harku vald, Muraste küla, Lee tee 9;525001;6591099
37793;Vääna-Jõesuu Kool;Harju maakond, Harku vald, Vääna-Jõesuu küla, Hiie tee 21;521049;6588365
12256;Väätsa Lasteaed;Järva maakond, Väätsa vald, Väätsa alevik, Kooli tn 12;583527.0536;6528526.997
12255;Väätsa Põhikool;Järva maakond, Väätsa vald, Väätsa alevik, Kooli tn 1;583698;6528576
12660;Õie Lasteaed;Harju maakond, Rae vald, Jüri alevik, Võsa tn 16;551547.0473;6579564.954
12315;Õisu Lasteaed;Viljandi maakond, Halliste vald, Õisu alevik;590770.005;6451998.28
13378;Õru Lasteaed-Algkool;Valga maakond, Õru vald, Õruste küla, Koolimaja;629217;6420759
13129;Ämari Põhikool;Harju maakond, Vasalemma vald, Ämari alevik, Lennu tn 18;513557;6567690
12320;Ämmuste Kool;Viljandi maakond, Tarvastu vald, Kuressaare küla, Ämmuste kool;609545;6453590
12830;Ääsmäe Põhikool;Harju maakond, Saue vald, Ääsmäe küla, Kasesalu tn 16;528915;6567500
13340;Ülenurme Gümnaasium;Tartu maakond, Ülenurme vald, Ülenurme alevik, Tartu mnt 5;659524;6467783
12006;Ülenurme Kullerkupu Lasteaed;Tartu maakond, Ülenurme vald, Lemmatsi küla, Kullerkupu;653696.9416;6468653.94
13262;Ülenurme Lasteaed;Tartu maakond, Ülenurme vald, Ülenurme alevik, Lasteaia tn 6;659592.0284;6466795.992
